max_depth,n_trees,n_leaves,early_stopping,col_sample,l,a,p,r,f
6,2000,100,20,0.5,0.388011060381,0.840857708068,0.804247530491,0.942924408246,0.868062361417
6,2000,100,20,0.75,0.384662650865,0.843789741416,0.806606174627,0.945278696869,0.870448960319
6,2000,100,20,1,0.386090719181,0.841846827752,0.805263807367,0.943242555358,0.86880728553
6,3000,25,5,0.5,0.36322890846,0.853115727003,0.817835292639,0.946233138203,0.877349910044
6,3000,25,5,0.75,0.362912741687,0.855553200509,0.821281635237,0.945596843981,0.879063097932
6,3000,25,5,1,0.365057059628,0.852868447082,0.816705084759,0.947696614915,0.87733133132
6,3000,25,10,0.5,0.363870932272,0.853186378409,0.818251099707,0.945596843981,0.877325183623
6,3000,25,10,0.75,0.365488998607,0.853151052706,0.818002656867,0.945978620514,0.877343321963
6,3000,25,10,1,0.359921206068,0.856012434647,0.821188016707,0.946869432426,0.879549477183
6,3000,25,20,0.5,0.362108461842,0.855023314964,0.820729987379,0.945405955714,0.878659457996
6,3000,25,20,0.75,0.365688146545,0.852621167161,0.818544524598,0.943815220158,0.876712345267
6,3000,25,20,1,0.3647312884,0.852338561537,0.818518911759,0.943178925935,0.876429953062
6,3000,50,5,0.5,0.361035156003,0.854210823795,0.818705325944,0.947187579537,0.878262913985
6,3000,50,5,0.75,0.365670901665,0.852691818567,0.819218077212,0.94273351998,0.87664077218
6,3000,50,5,1,0.364212142706,0.854210823795,0.820296725517,0.944260626114,0.877922901171
6,3000,50,10,0.5,0.365717204051,0.853363006924,0.819210410242,0.944260626114,0.877300157544
6,3000,50,10,0.75,0.365120076844,0.852091281617,0.816526842701,0.946233138203,0.876601998566
6,3000,50,10,1,0.360162479327,0.855906457539,0.822678057256,0.943942479002,0.879139546444
6,3000,50,20,0.5,0.35987454251,0.857884696905,0.82372724117,0.946614914737,0.880899477001
6,3000,50,20,0.75,0.363884641908,0.852303235834,0.817745445873,0.944515143802,0.876562664334
6,3000,50,20,1,0.361093888444,0.854634732231,0.820420630176,0.94502417918,0.878323442232
6,3000,100,5,0.5,0.363326115394,0.854422778013,0.821207566053,0.943115296513,0.877948224157
6,3000,100,5,0.75,0.360838968764,0.853857566766,0.82056666254,0.942988037669,0.87751727605
6,3000,100,5,1,0.363841586101,0.853468984033,0.820100460099,0.942924408246,0.877227762372
6,3000,100,10,0.5,0.365949054297,0.852939098488,0.81828577718,0.944960549758,0.877072658091
6,3000,100,10,0.75,0.360907211791,0.855164617776,0.819055054164,0.948778315093,0.879148656366
6,3000,100,10,1,0.36244233663,0.853857566766,0.820062864472,0.94387884958,0.877619661685
6,3000,100,20,0.5,0.36550470991,0.85177335029,0.816495987373,0.945533214558,0.876286113013
6,3000,100,20,0.75,0.361412585354,0.856471668786,0.821098756132,0.948078391448,0.88002458999
6,3000,100,20,1,0.364723449238,0.853115727003,0.81819057754,0.945533214558,0.877264685715
7,500,25,5,0.5,0.464847894284,0.804931468136,0.762009014105,0.943242555358,0.842993333961
7,500,25,5,0.75,0.46178358827,0.806026564929,0.762961940952,0.94387884958,0.843820121817
7,500,25,5,1,0.463987028763,0.803695068532,0.765176981658,0.932680071265,0.840651532031
7,500,25,10,0.5,0.463475870208,0.805814610711,0.763454667696,0.942224484602,0.843448546919
7,500,25,10,0.75,0.46404967034,0.804012999859,0.759516185077,0.946869432426,0.84288692517
7,500,25,10,1,0.462521504542,0.805637982196,0.766415821053,0.934843471621,0.842287419487
7,500,25,20,0.5,0.46503852541,0.805108096651,0.761368448944,0.945215067447,0.843388487142
7,500,25,20,0.75,0.464253473349,0.8045075597,0.761244188897,0.943942479002,0.842799487995
7,500,25,20,1,0.460277596204,0.808216758513,0.76641994093,0.941651819801,0.845017009884
7,500,50,5,0.5,0.46136844142,0.807686872969,0.763896359968,0.945978620514,0.845235661954
7,500,50,5,0.75,0.465313664631,0.802776600254,0.760497991257,0.941270043268,0.841264268068
7,500,50,5,1,0.460058037386,0.807439593048,0.766246676574,0.939997454823,0.844242198548
7,500,50,10,0.5,0.463936938037,0.805496679384,0.761235523158,0.946551285314,0.843838599022
7,500,50,10,0.75,0.463278125692,0.804330931186,0.763286090046,0.938661236956,0.841932873691
7,500,50,10,1,0.46207175132,0.803483114314,0.7650211467,0.932425553576,0.840451736545
7,500,50,20,0.5,0.464746269065,0.804189628374,0.760095803414,0.94585136167,0.842857285482
7,500,50,20,0.75,0.465214924223,0.802564646036,0.758695590224,0.94502417918,0.841661132009
7,500,50,20,1,0.464725157141,0.803447788611,0.763311762909,0.936434207177,0.84100054816
7,500,100,5,0.5,0.466263122492,0.803871697047,0.760861142968,0.943178925935,0.842260691833
7,500,100,5,0.75,0.46562841338,0.802140737601,0.762943969433,0.933761771443,0.839729442196
7,500,100,5,1,0.463772460905,0.80486081673,0.764701308167,0.936879613133,0.842045317437
7,500,100,10,0.5,0.463533256689,0.806344496255,0.764231356069,0.941715449224,0.843738604312
7,500,100,10,0.75,0.460813492329,0.807262964533,0.764186541981,0.944260626114,0.844723707724
7,500,100,10,1,0.463270016668,0.803624417126,0.762227524624,0.939297531178,0.84154369905
7,500,100,20,0.5,0.463878098497,0.804684188215,0.761921493946,0.942860778824,0.842781526389
7,500,100,20,0.75,0.461959339991,0.806238519147,0.763181256029,0.94387884958,0.843964774376
7,500,100,20,1,0.464544588975,0.803871697047,0.763577566397,0.936815983711,0.841343021599
7,1000,25,5,0.5,0.42137282284,0.824784513212,0.786917459425,0.938533978111,0.85606355215
7,1000,25,5,0.75,0.41669154328,0.827787197965,0.78681540993,0.946169508781,0.859165527004
7,1000,25,5,1,0.420234466421,0.824431256182,0.784056166102,0.943687961313,0.856494187771
7,1000,25,10,0.5,0.423048198359,0.823442136499,0.782823249711,0.94387884958,0.855831201975
7,1000,25,10,0.75,0.421732057069,0.824254627667,0.784992586514,0.941270043268,0.856052561285
7,1000,25,10,1,0.421332984293,0.824219301964,0.783743378038,0.943815220158,0.856360164416
7,1000,25,20,0.5,0.420887305177,0.825879610004,0.785835879683,0.943497073047,0.857477611728
7,1000,25,20,0.75,0.418328996924,0.826868729688,0.786919861198,0.943687961313,0.858202087464
7,1000,25,20,1,0.418755032968,0.826126889925,0.785943503093,0.943942479002,0.857720692623
7,1000,50,5,0.5,0.421749490917,0.825243747351,0.785169674137,0.943369814202,0.857027043436
7,1000,50,5,0.75,0.418683951889,0.825914935707,0.786488084454,0.942224484602,0.857339589278
7,1000,50,5,1,0.417559411436,0.827398615232,0.788655545986,0.941397302112,0.85828104601
7,1000,50,10,0.5,0.41825900408,0.828599689134,0.788870138085,0.944006108425,0.859473558385
7,1000,50,10,0.75,0.421491087324,0.823866044934,0.784145115603,0.942097225757,0.855890623318
7,1000,50,10,1,0.420972867123,0.824183976261,0.784642951734,0.941842708068,0.856082102744
7,1000,50,20,0.5,0.418426790713,0.829518157411,0.788900982956,0.946105879359,0.860371023344
7,1000,50,20,0.75,0.421022104126,0.825102444539,0.784505400954,0.944387884958,0.857052044729
7,1000,50,20,1,0.415946471515,0.82761056945,0.787074271537,0.945215067447,0.858919420237
7,1000,100,5,0.5,0.41692625287,0.829235551787,0.78906255094,0.945087808603,0.86004607759
7,1000,100,5,0.75,0.41755492297,0.831602373887,0.790237697572,0.948460167982,0.862144168308
7,1000,100,5,1,0.418042369303,0.826798078282,0.786779086592,0.943815220158,0.858169752461
7,1000,100,10,0.5,0.420922211252,0.826126889925,0.784510642593,0.946933061848,0.858101730724
7,1000,100,10,0.75,0.420525977995,0.825526352974,0.786034643328,0.942224484602,0.857069014573
7,1000,100,10,1,0.421372411523,0.823442136499,0.783526577711,0.942415372868,0.855641963394
7,1000,100,20,0.5,0.420408527296,0.82665677547,0.785255996496,0.946678544159,0.858439187187
7,1000,100,20,0.75,0.420049734553,0.825385050162,0.784982607528,0.944133367269,0.857225922553
7,1000,100,20,1,0.418468682309,0.825914935707,0.786243539728,0.942797149402,0.857425208967
7,2000,25,5,0.5,0.377501917699,0.848452734209,0.813272924827,0.943815220158,0.873677365546
7,2000,25,5,0.75,0.374140643174,0.847852197259,0.811028150194,0.946487655892,0.873536619548
7,2000,25,5,1,0.378601803299,0.845944609298,0.810213873325,0.943560702469,0.8718045566
7,2000,25,10,0.5,0.380620910756,0.844354952664,0.807009393949,0.94585136167,0.870925923483
7,2000,25,10,0.75,0.375802597598,0.84668644906,0.810317651942,0.945087808603,0.872522145824
7,2000,25,10,1,0.375157432133,0.848276105695,0.813522753437,0.942860778824,0.873419226476
7,2000,25,20,0.5,0.380244749292,0.845803306486,0.807666314916,0.948014762026,0.872229779135
7,2000,25,20,0.75,0.380649226996,0.844531581178,0.808679149236,0.943178925935,0.870748798168
7,2000,25,20,1,0.375414991225,0.848488059912,0.81285358441,0.944578773225,0.873774072699
7,2000,50,5,0.5,0.379116904901,0.847110357496,0.810745027088,0.945278696869,0.872855308154
7,2000,50,5,0.75,0.376758025276,0.845944609298,0.809934153915,0.944069737847,0.871870492311
7,2000,50,5,1,0.373176580664,0.847993500071,0.813254759126,0.942669890557,0.873189159001
7,2000,50,10,0.5,0.37658302166,0.846015260704,0.81035406274,0.943433443624,0.871841449744
7,2000,50,10,0.75,0.376889251729,0.847534265932,0.81070313946,0.946360397048,0.873292031681
7,2000,50,10,1,0.377722801315,0.844814186802,0.808840044952,0.943497073047,0.870986712352
7,2000,50,20,0.5,0.379528497365,0.844602232584,0.808074715344,0.94445151438,0.87095092977
7,2000,50,20,0.75,0.379102049793,0.844213649852,0.807911325719,0.943815220158,0.870580400049
7,2000,50,20,1,0.370806047298,0.851278790448,0.81417443943,0.948651056248,0.876280928113
7,2000,100,5,0.5,0.375567575693,0.847181008902,0.81107486776,0.944833290914,0.872855089133
7,2000,100,5,0.75,0.376728383963,0.847322311714,0.809926928633,0.947314838381,0.873246779652
7,2000,100,5,1,0.375335849989,0.847145683199,0.810930898721,0.94502417918,0.872854028317
7,2000,100,10,0.5,0.378070114855,0.848205454289,0.811113187935,0.947187579537,0.873876971058
7,2000,100,10,0.75,0.377235099441,0.847181008902,0.811542083418,0.943942479002,0.872746715871
7,2000,100,10,1,0.378100624019,0.84442560407,0.80883645006,0.942606261135,0.870606527727
7,2000,100,20,0.5,0.377402426252,0.847145683199,0.811154111821,0.944642402647,0.872814732508
7,2000,100,20,0.75,0.375058673232,0.848947294051,0.813590294363,0.944324255536,0.874080314586
7,2000,100,20,1,0.372638773993,0.8483467571,0.812220474129,0.945405955714,0.873763533244
7,3000,25,5,0.5,0.351520140914,0.860357496114,0.826889625506,0.946678544159,0.882730949501
7,3000,25,5,0.75,0.354983389116,0.857142857143,0.823474379512,0.945342326292,0.880208457547
7,3000,25,5,1,0.356545042047,0.856542320192,0.824818629183,0.941588190379,0.879340957079
7,3000,25,10,0.5,0.357760398459,0.855199943479,0.82044516696,0.946296767625,0.878884577704
7,3000,25,10,0.75,0.355908750648,0.856683623004,0.824384355955,0.942669890557,0.87955773965
7,3000,25,10,1,0.357805010292,0.855164617776,0.822220703841,0.943051667091,0.878492026704
7,3000,25,20,0.5,0.357965873567,0.855694503321,0.822589064876,0.943624331891,0.878944805808
7,3000,25,20,0.75,0.356512139538,0.855199943479,0.821957970164,0.943560702469,0.878569705986
7,3000,25,20,1,0.3539708558,0.858237953935,0.825574493935,0.944133367269,0.880881395911
7,3000,50,5,0.5,0.362746472286,0.854069520983,0.820755718461,0.943178925935,0.877706002457
7,3000,50,5,0.75,0.355742313442,0.856330365974,0.824540052928,0.941588190379,0.879185259574
7,3000,50,5,1,0.361392703966,0.853221704112,0.819885752319,0.94273351998,0.877025102685
7,3000,50,10,0.5,0.356422272334,0.856789600113,0.823724762743,0.944133367269,0.879814746093
7,3000,50,10,0.75,0.352633537991,0.859686307758,0.826363127595,0.946105879359,0.88217999524
7,3000,50,10,1,0.35318667789,0.857778719797,0.824398168054,0.945151438025,0.880653950298
7,3000,50,20,0.5,0.355335467823,0.858555885262,0.824620041571,0.946551285314,0.881385987988
7,3000,50,20,0.75,0.35230144371,0.859368376431,0.826791944703,0.944578773225,0.88176546678
7,3000,50,20,1,0.35817322749,0.855623851915,0.823654177586,0.941524560957,0.878649848388
7,3000,100,5,0.5,0.355394839089,0.858131976826,0.825443352895,0.944133367269,0.880804705852
7,3000,100,5,0.75,0.360330558787,0.854069520983,0.821120986826,0.942479002291,0.877616805138
7,3000,100,5,1,0.356003613309,0.85640101738,0.824331210765,0.942160855179,0.879304495722
7,3000,100,10,0.5,0.358366692521,0.854846686449,0.820584100451,0.945215067447,0.87850061344
7,3000,100,10,0.75,0.351213273936,0.859615656352,0.827320343253,0.944260626114,0.881920399738
7,3000,100,10,1,0.356333434512,0.855623851915,0.821799477918,0.944833290914,0.879028156464
7,3000,100,20,0.5,0.354933459976,0.858626536668,0.827175221761,0.942224484602,0.880953199204
